,GEO_ID,DP05_0001E,DP05_0001M,DP05_0001PE,DP05_0001PM,DP05_0002E,DP05_0002M,DP05_0002PE,DP05_0002PM,DP05_0003E,DP05_0003M,DP05_0003PE,DP05_0003PM,DP05_0004E,DP05_0004M,DP05_0004PE,DP05_0004PM,DP05_0005E,DP05_0005M,DP05_0005PE,DP05_0005PM,DP05_0006E,DP05_0006M,DP05_0006PE,DP05_0006PM,DP05_0007E,DP05_0007M,DP05_0007PE,DP05_0007PM,DP05_0008E,DP05_0008M,DP05_0008PE,DP05_0008PM,DP05_0009E,DP05_0009M,DP05_0009PE,DP05_0009PM,DP05_0010E,DP05_0010M,DP05_0010PE,DP05_0010PM,DP05_0011E,DP05_0011M,DP05_0011PE,DP05_0011PM,DP05_0012E,DP05_0012M,DP05_0012PE,DP05_0012PM,DP05_0013E,DP05_0013M,DP05_0013PE,DP05_0013PM,DP05_0014E,DP05_0014M,DP05_0014PE,DP05_0014PM,DP05_0015E,DP05_0015M,DP05_0015PE,DP05_0015PM,DP05_0016E,DP05_0016M,DP05_0016PE,DP05_0016PM,DP05_0017E,DP05_0017M,DP05_0017PE,DP05_0017PM,DP05_0018E,DP05_0018M,DP05_0018PE,DP05_0018PM,DP05_0019E,DP05_0019M,DP05_0019PE,DP05_0019PM,DP05_0020E,DP05_0020PE,DP05_0020PM,DP05_0021E,DP05_0021M,DP05_0021PE,DP05_0021PM,DP05_0022E,DP05_0022M,DP05_0022PE,DP05_0022PM,DP05_0023E,DP05_0023M,DP05_0023PE,DP05_0023PM,DP05_0024E,DP05_0024M,DP05_0024PE,DP05_0024PM,DP05_0025E,DP05_0025M,DP05_0025PE,DP05_0025PM,DP05_0026E,DP05_0026M,DP05_0026PE,DP05_0026PM,DP05_0027E,DP05_0027M,DP05_0027PE,DP05_0027PM,DP05_0028E,DP05_0028M,DP05_0028PE,DP05_0028PM,DP05_0029E,DP05_0029M,DP05_0029PE,DP05_0029PM,DP05_0030E,DP05_0030M,DP05_0030PE,DP05_0030PM,DP05_0031E,DP05_0031M,DP05_0031PE,DP05_0031PM,DP05_0032E,DP05_0032M,DP05_0032PE,DP05_0032PM,DP05_0033E,DP05_0033M,DP05_0033PE,DP05_0033PM,DP05_0034E,DP05_0034M,DP05_0034PE,DP05_0034PM,DP05_0035E,DP05_0035M,DP05_0035PE,DP05_0035PM,DP05_0036E,DP05_0036M,DP05_0036PE,DP05_0036PM,DP05_0037E,DP05_0037M,DP05_0037PE,DP05_0037PM,DP05_0038E,DP05_0038M,DP05_0038PE,DP05_0038PM,DP05_0039E,DP05_0039M,DP05_0039PE,DP05_0039PM,DP05_0040E,DP05_0040M,DP05_0040PE,DP05_0040PM,DP05_0041E,DP05_0041M,DP05_0041PE,DP05_0041PM,DP05_0042E,DP05_0042M,DP05_0042PE,DP05_0042PM,DP05_0043E,DP05_0043M,DP05_0043PE,DP05_0043PM,DP05_0044E,DP05_0044M,DP05_0044PE,DP05_0044PM,DP05_0045E,DP05_0045M,DP05_0045PE,DP05_0045PM,DP05_0046E,DP05_0046M,DP05_0046PE,DP05_0046PM,DP05_0047E,DP05_0047M,DP05_0047PE,DP05_0047PM,DP05_0048E,DP05_0048M,DP05_0048PE,DP05_0048PM,DP05_0049E,DP05_0049M,DP05_0049PE,DP05_0049PM,DP05_0050E,DP05_0050M,DP05_0050PE,DP05_0050PM,DP05_0051E,DP05_0051M,DP05_0051PE,DP05_0051PM,DP05_0052E,DP05_0052M,DP05_0052PE,DP05_0052PM,DP05_0053E,DP05_0053M,DP05_0053PE,DP05_0053PM,DP05_0054E,DP05_0054M,DP05_0054PE,DP05_0054PM,DP05_0055E,DP05_0055M,DP05_0055PE,DP05_0055PM,DP05_0056E,DP05_0056M,DP05_0056PE,DP05_0056PM,DP05_0057E,DP05_0057M,DP05_0057PE,DP05_0057PM,DP05_0058E,DP05_0058M,DP05_0058PE,DP05_0058PM,DP05_0059E,DP05_0059M,DP05_0059PE,DP05_0059PM,DP05_0060E,DP05_0060M,DP05_0060PE,DP05_0060PM,DP05_0061E,DP05_0061M,DP05_0061PE,DP05_0061PM,DP05_0062E,DP05_0062M,DP05_0062PE,DP05_0062PM,DP05_0063E,DP05_0063M,DP05_0063PE,DP05_0063PM,DP05_0064E,DP05_0064M,DP05_0064PE,DP05_0064PM,DP05_0065E,DP05_0065M,DP05_0065PE,DP05_0065PM,DP05_0066E,DP05_0066M,DP05_0066PE,DP05_0066PM,DP05_0067E,DP05_0067M,DP05_0020M,DP05_0068M,DP05_0067PM,DP05_0068E,DP05_0068PE,DP05_0068PM,DP05_0069E,DP05_0069M,DP05_0069PE,DP05_0069PM,DP05_0070E,DP05_0070M,DP05_0070PE,DP05_0070PM,DP05_0071E,DP05_0071M,DP05_0071PE,DP05_0071PM,DP05_0072E,DP05_0072M,DP05_0072PE,DP05_0072PM,DP05_0073E,DP05_0073M,DP05_0073PE,DP05_0073PM,DP05_0074E,DP05_0074M,DP05_0074PE,DP05_0074PM,DP05_0075E,DP05_0075M,DP05_0075PE,DP05_0075PM,DP05_0076E,DP05_0076M,DP05_0076PE,DP05_0076PM,DP05_0077E,DP05_0077M,DP05_0077PE,DP05_0077PM,DP05_0078E,DP05_0078M,DP05_0078PE,DP05_0078PM,DP05_0079E,DP05_0079M,DP05_0079PE,DP05_0079PM,DP05_0080E,DP05_0080M,DP05_0080PE,DP05_0080PM,DP05_0081E,DP05_0081M,DP05_0081PE,DP05_0081PM,DP05_0067PE,NAME,DP05_0001MA,DP05_0001EA,DP05_0001PMA,DP05_0001PEA,DP05_0002EA,DP05_0002MA,DP05_0002PMA,DP05_0002PEA,DP05_0003MA,DP05_0003EA,DP05_0003PEA,DP05_0003PMA,DP05_0004MA,DP05_0004EA,DP05_0004PEA,DP05_0004PMA,DP05_0005MA,DP05_0005EA,DP05_0005PMA,DP05_0005PEA,DP05_0006EA,DP05_0006MA,DP05_0006PEA,DP05_0006PMA,DP05_0007EA,DP05_0007MA,DP05_0007PMA,DP05_0007PEA,DP05_0008EA,DP05_0008MA,DP05_0008PEA,DP05_0008PMA,DP05_0009MA,DP05_0009EA,DP05_0009PMA,DP05_0009PEA,DP05_0010MA,DP05_0010EA,DP05_0010PEA,DP05_0010PMA,DP05_0011EA,DP05_0011MA,DP05_0011PMA,DP05_0011PEA,DP05_0012EA,DP05_0012MA,DP05_0012PMA,DP05_0012PEA,DP05_0013MA,DP05_0013EA,DP05_0013PMA,DP05_0013PEA,DP05_0014MA,DP05_0014EA,DP05_0014PEA,DP05_0014PMA,DP05_0015EA,DP05_0015MA,DP05_0015PMA,DP05_0015PEA,DP05_0016MA,DP05_0016EA,DP05_0016PMA,DP05_0016PEA,DP05_0017EA,DP05_0017MA,DP05_0017PMA,DP05_0017PEA,DP05_0018EA,DP05_0018MA,DP05_0018PMA,DP05_0018PEA,DP05_0019EA,DP05_0019MA,DP05_0019PMA,DP05_0019PEA,DP05_0020MA,DP05_0020EA,DP05_0020PEA,DP05_0020PMA,DP05_0021EA,DP05_0021MA,DP05_0021PEA,DP05_0021PMA,DP05_0022MA,DP05_0022EA,DP05_0022PMA,DP05_0022PEA,DP05_0023MA,DP05_0023EA,DP05_0023PEA,DP05_0023PMA,DP05_0024MA,DP05_0024EA,DP05_0024PMA,DP05_0024PEA,DP05_0025MA,DP05_0025EA,DP05_0025PMA,DP05_0025PEA,DP05_0026MA,DP05_0026EA,DP05_0026PMA,DP05_0026PEA,DP05_0027MA,DP05_0027EA,DP05_0027PEA,DP05_0027PMA,DP05_0028MA,DP05_0028EA,DP05_0028PEA,DP05_0028PMA,DP05_0029MA,DP05_0029EA,DP05_0029PEA,DP05_0029PMA,DP05_0030MA,DP05_0030EA,DP05_0030PEA,DP05_0030PMA,DP05_0031MA,DP05_0031EA,DP05_0031PEA,DP05_0031PMA,DP05_0032MA,DP05_0032EA,DP05_0032PEA,DP05_0032PMA,DP05_0033MA,DP05_0033EA,DP05_0033PMA,DP05_0033PEA,DP05_0034MA,DP05_0034EA,DP05_0034PMA,DP05_0034PEA,DP05_0035EA,DP05_0035MA,DP05_0035PMA,DP05_0035PEA,DP05_0036EA,DP05_0036MA,DP05_0036PEA,DP05_0036PMA,DP05_0037EA,DP05_0037MA,DP05_0037PMA,DP05_0037PEA,DP05_0038EA,DP05_0038MA,DP05_0038PMA,DP05_0038PEA,DP05_0039EA,DP05_0039MA,DP05_0039PMA,DP05_0039PEA,DP05_0040EA,DP05_0040MA,DP05_0040PEA,DP05_0040PMA,DP05_0041EA,DP05_0041MA,DP05_0041PMA,DP05_0041PEA,DP05_0042EA,DP05_0042MA,DP05_0042PMA,DP05_0042PEA,DP05_0043EA,DP05_0043MA,DP05_0043PMA,DP05_0043PEA,DP05_0044MA,DP05_0044EA,DP05_0044PEA,DP05_0044PMA,DP05_0045MA,DP05_0045EA,DP05_0045PMA,DP05_0045PEA,DP05_0046EA,DP05_0046MA,DP05_0046PMA,DP05_0046PEA,DP05_0047MA,DP05_0047EA,DP05_0047PMA,DP05_0047PEA,DP05_0048EA,DP05_0048MA,DP05_0048PMA,DP05_0048PEA,DP05_0049EA,DP05_0049MA,DP05_0049PMA,DP05_0049PEA,DP05_0050EA,DP05_0050MA,DP05_0050PEA,DP05_0050PMA,DP05_0051EA,DP05_0051MA,DP05_0051PMA,DP05_0051PEA,DP05_0052MA,DP05_0052EA,DP05_0052PMA,DP05_0052PEA,DP05_0053EA,DP05_0053MA,DP05_0053PMA,DP05_0053PEA,DP05_0054EA,DP05_0054MA,DP05_0054PMA,DP05_0054PEA,DP05_0055EA,DP05_0055MA,DP05_0055PMA,DP05_0055PEA,DP05_0056EA,DP05_0056MA,DP05_0056PEA,DP05_0056PMA,DP05_0057MA,DP05_0057EA,DP05_0057PEA,DP05_0057PMA,DP05_0058EA,DP05_0058MA,DP05_0058PEA,DP05_0058PMA,DP05_0059EA,DP05_0059MA,DP05_0059PEA,DP05_0059PMA,DP05_0060EA,DP05_0060MA,DP05_0060PMA,DP05_0060PEA,DP05_0061EA,DP05_0061MA,DP05_0061PMA,DP05_0061PEA,DP05_0062EA,DP05_0062MA,DP05_0062PEA,DP05_0062PMA,DP05_0063MA,DP05_0063EA,DP05_0063PEA,DP05_0063PMA,DP05_0064MA,DP05_0064EA,DP05_0064PEA,DP05_0064PMA,DP05_0065EA,DP05_0065MA,DP05_0065PMA,DP05_0065PEA,DP05_0066EA,DP05_0066MA,DP05_0066PMA,DP05_0066PEA,DP05_0067EA,DP05_0067MA,DP05_0068MA,DP05_0067PMA,DP05_0068EA,DP05_0068PEA,DP05_0068PMA,DP05_0069EA,DP05_0069MA,DP05_0069PMA,DP05_0069PEA,DP05_0070MA,DP05_0070EA,DP05_0070PMA,DP05_0070PEA,DP05_0071EA,DP05_0071MA,DP05_0071PMA,DP05_0071PEA,DP05_0072EA,DP05_0072MA,DP05_0072PMA,DP05_0072PEA,DP05_0073EA,DP05_0073MA,DP05_0073PMA,DP05_0073PEA,DP05_0074EA,DP05_0074MA,DP05_0074PMA,DP05_0074PEA,DP05_0075EA,DP05_0075MA,DP05_0075PEA,DP05_0075PMA,DP05_0076MA,DP05_0076EA,DP05_0076PEA,DP05_0076PMA,DP05_0077MA,DP05_0077EA,DP05_0077PEA,DP05_0077PMA,DP05_0078EA,DP05_0078MA,DP05_0078PMA,DP05_0078PEA,DP05_0079EA,DP05_0079MA,DP05_0079PMA,DP05_0079PEA,DP05_0080MA,DP05_0080EA,DP05_0080PEA,DP05_0080PMA,DP05_0081MA,DP05_0081EA,DP05_0081PEA,DP05_0081PMA,DP05_0067PEA,state,county,year
0,0500000US27013,65091,-555555555,65091,-888888888,33162,399,50.9,0.6,31929,399,49.1,0.6,3455,212,5.3,0.3,3328,636,5.1,1.0,3685,648,5.7,1.0,6162,495,9.5,0.8,10385,415,16.0,0.6,9317,440,14.3,0.7,6275,276,9.6,0.4,7346,365,11.3,0.6,3791,497,5.8,0.8,3365,550,5.2,0.8,4051,193,6.2,0.3,2578,338,4.0,0.5,1353,338,2.1,0.5,30.4,0.4,-888888888,-888888888,52551,237,80.7,0.4,46385,874,71.3,1.3,9912,15.2,0.9,7982,193,12.3,0.3,52551,237,52551,-888888888,26330,428,50.1,0.7,26221,321,49.9,0.7,7982,193,7982,-888888888,3513,148,44.0,1.0,4469,79,56.0,1.0,65091,-555555555,65091,-888888888,64026,651,98.4,1.0,1065,651,1.6,1.0,64026,651,98.4,1.0,60014,348,92.2,0.5,1951,686,3.0,1.1,157,188,0.2,0.3,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,1434,271,2.2,0.4,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,0,139,0.0,0.1,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,470,340,0.7,0.5,1065,651,1.6,1.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,65091,-555555555,65091,-888888888,60994,650,93.7,1.0,2493,239,3.8,0.4,434,379,0.7,0.6,1786,72,2.7,0.1,-999999999,-999999999,-999999999.0,-999999999.0,581,348,0.9,0.5,65091,-555555555,65091,-888888888,1806,-555555555,2.8,-888888888.0,-999999999,-999999999,594,-999999999,-999999999.0,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,63285,-555555555,97.2,-888888888.0,58796,139,90.3,0.1,1951,686,3.0,1.1,157,188,0.2,0.3,1434,271,2.2,0.4,0,139,0.0,0.1,0,139,0.0,0.1,947,635,1.5,1.0,0,139,0.0,0.1,947,635,1.5,1.0,26462,551,-888888888,-888888888,-999999999.0,"Blue Earth County, Minnesota",*****,,(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),,,,,,,,,,,,,,,,,,,(X),,,,,,,,,,,,(X),,,,,,,,,,*****,,,(X),,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,*****,,(X),,,,,,,,,,,,,,,,,N,N,N,N,,,,,,*****,(X),,,*****,*****,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,*****,*****,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),N,27,013,2012
1,0500000US27019,93707,-555555555,93707,-888888888,46473,691,49.6,0.7,47234,691,50.4,0.7,7402,722,7.9,0.8,7539,935,8.0,1.0,7772,804,8.3,0.9,6946,357,7.4,0.4,4056,437,4.3,0.5,11147,722,11.9,0.8,13724,446,14.6,0.5,16025,283,17.1,0.3,6685,649,7.1,0.7,3676,659,3.9,0.7,4958,203,5.3,0.2,2651,341,2.8,0.4,1126,352,1.2,0.4,36.8,0.7,-888888888,-888888888,66420,320,70.9,0.3,63168,529,67.4,0.6,11333,12.1,0.6,8735,209,9.3,0.2,66420,320,66420,-888888888,32717,411,49.3,0.5,33703,321,50.7,0.5,8735,209,8735,-888888888,3817,83,43.7,1.1,4918,190,56.3,1.1,93707,-555555555,93707,-888888888,90756,910,96.9,1.0,2951,910,3.1,1.0,90756,910,96.9,1.0,87025,775,92.9,0.8,650,465,0.7,0.5,10,15,0.0,0.1,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,2476,592,2.6,0.6,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,96,161,0.1,0.2,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,499,356,0.5,0.4,2951,910,3.1,1.0,1107,464,1.2,0.5,122,164,0.1,0.2,853,605,0.9,0.6,0,139,0.0,0.1,93707,-555555555,93707,-888888888,89976,867,96.0,0.9,1757,44,1.9,0.1,-999999999,-999999999,-999999999.0,-999999999.0,3329,214,3.6,0.2,-999999999,-999999999,-999999999.0,-999999999.0,1368,766,1.5,0.8,93707,-555555555,93707,-888888888,3775,-555555555,4.0,-888888888.0,-999999999,-999999999,608,-999999999,-999999999.0,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,89932,-555555555,96.0,-888888888.0,84591,90,90.3,0.1,626,464,0.7,0.5,6,12,0.0,0.1,2476,592,2.6,0.6,96,161,0.1,0.2,0,139,0.0,0.1,2137,776,2.3,0.8,55,90,0.1,0.1,2082,773,2.2,0.8,35264,137,-888888888,-888888888,-999999999.0,"Carver County, Minnesota",*****,,(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),,,,,,,,,,,,,,,,,,,(X),,,,,,,,,,,,(X),,,,,,,,,,*****,,,(X),,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,*****,,(X),,,,,,,,,N,N,N,N,,,,,N,N,N,N,,,,,,*****,(X),,,*****,*****,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,*****,*****,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),N,27,019,2012
2,0500000US27037,405088,-555555555,405088,-888888888,199165,659,49.2,0.2,205923,659,50.8,0.2,26935,197,6.6,0.1,29801,1775,7.4,0.4,28207,1746,7.0,0.4,27429,712,6.8,0.2,20791,781,5.1,0.2,56585,887,14.0,0.2,56244,823,13.9,0.2,64814,810,16.0,0.2,27137,1773,6.7,0.4,22384,1608,5.5,0.4,25826,590,6.4,0.1,12980,856,3.2,0.2,5955,870,1.5,0.2,37.5,0.3,-888888888,-888888888,302055,-555555555,74.6,-888888888.0,289285,1217,71.4,0.3,57545,14.2,0.4,44761,722,11.0,0.2,302055,-555555555,302055,-888888888,146526,158,48.5,0.1,155529,158,51.5,0.1,44761,722,44761,-888888888,19238,363,43.0,0.4,25523,463,57.0,0.4,405088,-555555555,405088,-888888888,394189,1949,97.3,0.5,10899,1949,2.7,0.5,394189,1949,97.3,0.5,342631,2538,84.6,0.6,21557,1284,5.3,0.3,1453,413,0.4,0.1,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,18177,1301,4.5,0.3,5934,1786,1.5,0.4,3244,1393,0.8,0.3,1379,897,0.3,0.2,1072,1178,0.3,0.3,1712,908,0.4,0.2,1388,879,0.3,0.2,3448,1331,0.9,0.3,0,139,0.0,0.1,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,10371,2559,2.6,0.6,10899,1949,2.7,0.5,4551,1331,1.1,0.3,1557,423,0.4,0.1,3168,1157,0.8,0.3,141,178,0.0,0.1,405088,-555555555,405088,-888888888,352915,3043,87.1,0.8,26642,851,6.6,0.2,3341,356,0.8,0.1,21779,190,5.4,0.1,-999999999,-999999999,-999999999.0,-999999999.0,11627,2684,2.9,0.7,405088,-555555555,405088,-888888888,25438,-555555555,6.3,-888888888.0,15863,2924,1640,825,0.7,1310,0.3,0.2,291,255,0.1,0.1,7974,2770,2.0,0.7,379650,-555555555,93.7,-888888888.0,329815,487,81.4,0.1,20993,1086,5.2,0.3,1380,399,0.3,0.1,18177,1301,4.5,0.3,0,139,0.0,0.1,378,474,0.1,0.1,8907,1589,2.2,0.4,170,149,0.0,0.1,8737,1568,2.2,0.4,161162,261,-888888888,-888888888,3.9,"Dakota County, Minnesota",*****,,(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),,*****,*****,,,,,,,,,,,,,,*****,,(X),,,,,,,,,,,,(X),,,,,,,,,,*****,,,(X),,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,*****,,(X),,,,,,,,,,,,,,,,,N,N,N,N,,,,,,*****,(X),,,*****,*****,,,,,,,,,,,,,,,,,,*****,*****,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),,27,037,2012
3,0500000US27053,1184576,-555555555,1184576,-888888888,583236,330,49.2,0.1,601340,330,50.8,0.1,77783,5,6.6,0.1,76466,2888,6.5,0.2,69779,2889,5.9,0.2,72142,349,6.1,0.1,81242,400,6.9,0.1,199132,589,16.8,0.1,155093,427,13.1,0.1,168051,341,14.2,0.1,76572,2765,6.5,0.2,67856,2771,5.7,0.2,74908,388,6.3,0.1,41711,1842,3.5,0.2,23841,1781,2.0,0.2,36.0,0.1,-888888888,-888888888,918112,187,77.5,0.1,873353,2109,73.7,0.2,178554,15.1,0.2,140460,195,11.9,0.1,918112,187,918112,-888888888,447379,244,48.7,0.1,470733,252,51.3,0.1,140460,195,140460,-888888888,59940,2,42.7,0.1,80520,195,57.3,0.1,1184576,-555555555,1184576,-888888888,1146130,4732,96.8,0.4,38446,4732,3.2,0.4,1146130,4732,96.8,0.4,890394,4211,75.2,0.4,142910,3363,12.1,0.3,8168,1140,0.7,0.1,6,12,0.0,0.1,3946,1047,0.3,0.1,37,61,0.0,0.1,847,602,0.1,0.1,77478,2044,6.5,0.2,15228,2735,1.3,0.2,11418,2340,1.0,0.2,3149,1309,0.3,0.1,1270,590,0.1,0.1,5525,1194,0.5,0.1,10413,2481,0.9,0.2,30475,3794,2.6,0.3,372,331,0.0,0.1,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,26808,4051,2.3,0.3,38446,4732,3.2,0.4,15027,2817,1.3,0.2,6652,1209,0.6,0.1,8313,1703,0.7,0.1,1509,869,0.1,0.1,1184576,-555555555,1184576,-888888888,924759,5867,78.1,0.5,163099,1746,13.8,0.1,18880,1646,1.6,0.1,88166,875,7.4,0.1,2124,938,0.2,0.1,29263,4119,2.5,0.3,1184576,-555555555,1184576,-888888888,81432,-555555555,6.9,-888888888.0,56799,3535,2451,1015,0.3,3230,0.3,0.1,1090,576,0.1,0.1,20313,3484,1.7,0.3,1103144,-555555555,93.1,-888888888.0,840845,857,71.0,0.1,140780,3078,11.9,0.3,7273,1025,0.6,0.1,76460,2026,6.5,0.2,372,331,0.0,0.1,2326,1104,0.2,0.1,35088,4477,3.0,0.4,862,422,0.1,0.1,34226,4393,2.9,0.4,513463,1229,-888888888,-888888888,4.8,"Hennepin County, Minnesota",*****,,(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),,,,,,,,,,,,,,,,,,,(X),,,,,,,,,,,,(X),,,,,,,,,,*****,,,(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,*****,,(X),,,,,,,,,,,,,,,,,,,,,,,,,,*****,(X),,,*****,*****,,,,,,,,,,,,,,,,,,*****,*****,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),,27,053,2012
