,GEO_ID,DP05_0001E,DP05_0001M,DP05_0001PE,DP05_0001PM,DP05_0002E,DP05_0002M,DP05_0002PE,DP05_0002PM,DP05_0003E,DP05_0003M,DP05_0003PE,DP05_0003PM,DP05_0004E,DP05_0004M,DP05_0004PE,DP05_0004PM,DP05_0005E,DP05_0005M,DP05_0005PE,DP05_0005PM,DP05_0006E,DP05_0006M,DP05_0006PE,DP05_0006PM,DP05_0007E,DP05_0007M,DP05_0007PE,DP05_0008E,DP05_0008M,DP05_0008PE,DP05_0008PM,DP05_0009E,DP05_0009M,DP05_0009PE,DP05_0009PM,DP05_0010E,DP05_0010M,DP05_0010PE,DP05_0010PM,DP05_0011E,DP05_0011M,DP05_0011PE,DP05_0011PM,DP05_0012E,DP05_0012M,DP05_0012PE,DP05_0012PM,DP05_0013E,DP05_0013M,DP05_0013PE,DP05_0013PM,DP05_0014E,DP05_0014M,DP05_0014PE,DP05_0014PM,DP05_0015E,DP05_0015M,DP05_0015PE,DP05_0015PM,DP05_0016E,DP05_0016M,DP05_0016PE,DP05_0016PM,DP05_0017E,DP05_0017M,DP05_0017PE,DP05_0017PM,DP05_0018E,DP05_0018M,DP05_0018PE,DP05_0018PM,DP05_0019E,DP05_0019M,DP05_0019PE,DP05_0019PM,DP05_0020E,DP05_0020M,DP05_0020PE,DP05_0020PM,DP05_0021E,DP05_0021M,DP05_0021PE,DP05_0021PM,DP05_0022E,DP05_0022M,DP05_0022PE,DP05_0022PM,DP05_0023E,DP05_0023M,DP05_0023PE,DP05_0023PM,DP05_0024E,DP05_0024M,DP05_0024PE,DP05_0024PM,DP05_0025E,DP05_0025M,DP05_0025PE,DP05_0025PM,DP05_0026E,DP05_0026M,DP05_0026PE,DP05_0026PM,DP05_0027E,DP05_0027M,DP05_0027PE,DP05_0027PM,DP05_0028E,DP05_0028M,DP05_0028PE,DP05_0028PM,DP05_0029E,DP05_0029M,DP05_0029PE,DP05_0029PM,DP05_0030E,DP05_0030M,DP05_0030PE,DP05_0030PM,DP05_0031E,DP05_0031M,DP05_0031PE,DP05_0031PM,DP05_0032E,DP05_0032M,DP05_0032PE,DP05_0032PM,DP05_0033E,DP05_0033M,DP05_0033PE,DP05_0033PM,DP05_0034E,DP05_0034M,DP05_0034PE,DP05_0034PM,DP05_0035E,DP05_0035M,DP05_0035PE,DP05_0035PM,DP05_0036E,DP05_0036M,DP05_0036PE,DP05_0036PM,DP05_0037E,DP05_0037M,DP05_0037PE,DP05_0037PM,DP05_0038E,DP05_0038M,DP05_0038PE,DP05_0038PM,DP05_0039E,DP05_0039M,DP05_0039PE,DP05_0039PM,DP05_0040E,DP05_0040M,DP05_0040PE,DP05_0040PM,DP05_0041E,DP05_0041M,DP05_0041PE,DP05_0041PM,DP05_0042E,DP05_0042M,DP05_0042PE,DP05_0042PM,DP05_0043E,DP05_0043M,DP05_0043PE,DP05_0043PM,DP05_0044E,DP05_0044M,DP05_0044PE,DP05_0044PM,DP05_0045E,DP05_0045M,DP05_0045PE,DP05_0045PM,DP05_0046E,DP05_0046M,DP05_0046PE,DP05_0046PM,DP05_0047E,DP05_0047M,DP05_0047PE,DP05_0047PM,DP05_0048E,DP05_0048M,DP05_0048PE,DP05_0048PM,DP05_0049E,DP05_0049M,DP05_0049PE,DP05_0049PM,DP05_0050E,DP05_0050M,DP05_0050PE,DP05_0050PM,DP05_0051E,DP05_0007PM,DP05_0052M,DP05_0051PE,DP05_0051PM,DP05_0052E,DP05_0052PE,DP05_0052PM,DP05_0053E,DP05_0053M,DP05_0053PE,DP05_0053PM,DP05_0054E,DP05_0054M,DP05_0054PE,DP05_0054PM,DP05_0055E,DP05_0055M,DP05_0055PE,DP05_0055PM,DP05_0056E,DP05_0056M,DP05_0056PE,DP05_0056PM,DP05_0057E,DP05_0057M,DP05_0057PE,DP05_0057PM,DP05_0058E,DP05_0058M,DP05_0058PE,DP05_0058PM,DP05_0059E,DP05_0059M,DP05_0059PE,DP05_0059PM,DP05_0060E,DP05_0060M,DP05_0060PE,DP05_0060PM,DP05_0061E,DP05_0061M,DP05_0061PE,DP05_0061PM,DP05_0062E,DP05_0062M,DP05_0062PE,DP05_0062PM,DP05_0063E,DP05_0063M,DP05_0063PE,DP05_0063PM,DP05_0064E,DP05_0064M,DP05_0064PE,DP05_0064PM,DP05_0065E,DP05_0065M,DP05_0065PE,DP05_0065PM,DP05_0066E,DP05_0066M,DP05_0066PE,DP05_0066PM,DP05_0067E,DP05_0067M,DP05_0067PE,DP05_0067PM,DP05_0068E,DP05_0068M,DP05_0068PE,DP05_0068PM,DP05_0069E,DP05_0069M,DP05_0069PE,DP05_0069PM,DP05_0070E,DP05_0070M,DP05_0070PE,DP05_0070PM,DP05_0071E,DP05_0071M,DP05_0071PE,DP05_0071PM,DP05_0072E,DP05_0072M,DP05_0072PE,DP05_0072PM,DP05_0073E,DP05_0073M,DP05_0073PE,DP05_0073PM,DP05_0074E,DP05_0074M,DP05_0074PE,DP05_0074PM,DP05_0075E,DP05_0075M,DP05_0075PE,DP05_0075PM,DP05_0076E,DP05_0076M,DP05_0076PE,DP05_0076PM,DP05_0077E,DP05_0077M,DP05_0077PE,DP05_0077PM,DP05_0078E,DP05_0078M,DP05_0078PE,DP05_0078PM,DP05_0079E,DP05_0079M,DP05_0079PE,DP05_0079PM,DP05_0080E,DP05_0080M,DP05_0080PE,DP05_0080PM,DP05_0081E,DP05_0081M,DP05_0081PE,DP05_0081PM,DP05_0051M,NAME,DP05_0001EA,DP05_0001MA,DP05_0001PMA,DP05_0001PEA,DP05_0002EA,DP05_0002MA,DP05_0002PMA,DP05_0002PEA,DP05_0003EA,DP05_0003MA,DP05_0003PMA,DP05_0003PEA,DP05_0004MA,DP05_0004EA,DP05_0004PEA,DP05_0004PMA,DP05_0005MA,DP05_0005EA,DP05_0005PMA,DP05_0005PEA,DP05_0006MA,DP05_0006EA,DP05_0006PEA,DP05_0006PMA,DP05_0007MA,DP05_0007EA,DP05_0007PEA,DP05_0007PMA,DP05_0008MA,DP05_0008EA,DP05_0008PEA,DP05_0008PMA,DP05_0009MA,DP05_0009EA,DP05_0009PEA,DP05_0009PMA,DP05_0010EA,DP05_0010MA,DP05_0010PEA,DP05_0010PMA,DP05_0011MA,DP05_0011EA,DP05_0011PEA,DP05_0011PMA,DP05_0012MA,DP05_0012EA,DP05_0012PMA,DP05_0012PEA,DP05_0013EA,DP05_0013MA,DP05_0013PMA,DP05_0013PEA,DP05_0014MA,DP05_0014EA,DP05_0014PMA,DP05_0014PEA,DP05_0015EA,DP05_0015MA,DP05_0015PMA,DP05_0015PEA,DP05_0016EA,DP05_0016MA,DP05_0016PMA,DP05_0016PEA,DP05_0017EA,DP05_0017MA,DP05_0017PEA,DP05_0017PMA,DP05_0018MA,DP05_0018EA,DP05_0018PEA,DP05_0018PMA,DP05_0019EA,DP05_0019MA,DP05_0019PEA,DP05_0019PMA,DP05_0020EA,DP05_0020MA,DP05_0020PMA,DP05_0020PEA,DP05_0021MA,DP05_0021EA,DP05_0021PEA,DP05_0021PMA,DP05_0022EA,DP05_0022MA,DP05_0022PEA,DP05_0022PMA,DP05_0023MA,DP05_0023EA,DP05_0023PEA,DP05_0023PMA,DP05_0024MA,DP05_0024EA,DP05_0024PEA,DP05_0024PMA,DP05_0025MA,DP05_0025EA,DP05_0025PMA,DP05_0025PEA,DP05_0026EA,DP05_0026MA,DP05_0026PMA,DP05_0026PEA,DP05_0027EA,DP05_0027MA,DP05_0027PEA,DP05_0027PMA,DP05_0028EA,DP05_0028MA,DP05_0028PEA,DP05_0028PMA,DP05_0029EA,DP05_0029MA,DP05_0029PMA,DP05_0029PEA,DP05_0030MA,DP05_0030EA,DP05_0030PMA,DP05_0030PEA,DP05_0031MA,DP05_0031EA,DP05_0031PMA,DP05_0031PEA,DP05_0032EA,DP05_0032MA,DP05_0032PEA,DP05_0032PMA,DP05_0033MA,DP05_0033EA,DP05_0033PEA,DP05_0033PMA,DP05_0034MA,DP05_0034EA,DP05_0034PEA,DP05_0034PMA,DP05_0035EA,DP05_0035MA,DP05_0035PEA,DP05_0035PMA,DP05_0036MA,DP05_0036EA,DP05_0036PEA,DP05_0036PMA,DP05_0037EA,DP05_0037MA,DP05_0037PEA,DP05_0037PMA,DP05_0038MA,DP05_0038EA,DP05_0038PMA,DP05_0038PEA,DP05_0039MA,DP05_0039EA,DP05_0039PEA,DP05_0039PMA,DP05_0040EA,DP05_0040MA,DP05_0040PEA,DP05_0040PMA,DP05_0041EA,DP05_0041MA,DP05_0041PMA,DP05_0041PEA,DP05_0042EA,DP05_0042MA,DP05_0042PMA,DP05_0042PEA,DP05_0043EA,DP05_0043MA,DP05_0043PMA,DP05_0043PEA,DP05_0044MA,DP05_0044EA,DP05_0044PEA,DP05_0044PMA,DP05_0045MA,DP05_0045EA,DP05_0045PEA,DP05_0045PMA,DP05_0046EA,DP05_0046MA,DP05_0046PMA,DP05_0046PEA,DP05_0047EA,DP05_0047MA,DP05_0047PEA,DP05_0047PMA,DP05_0048EA,DP05_0048MA,DP05_0048PMA,DP05_0048PEA,DP05_0049MA,DP05_0049EA,DP05_0049PEA,DP05_0049PMA,DP05_0050EA,DP05_0050MA,DP05_0050PMA,DP05_0050PEA,DP05_0051MA,DP05_0051EA,DP05_0052MA,DP05_0051PEA,DP05_0051PMA,DP05_0052EA,DP05_0052PMA,DP05_0052PEA,DP05_0053EA,DP05_0053MA,DP05_0053PMA,DP05_0053PEA,DP05_0054EA,DP05_0054MA,DP05_0054PMA,DP05_0054PEA,DP05_0055EA,DP05_0055MA,DP05_0055PMA,DP05_0055PEA,DP05_0056EA,DP05_0056MA,DP05_0056PMA,DP05_0056PEA,DP05_0057EA,DP05_0057MA,DP05_0057PEA,DP05_0057PMA,DP05_0058EA,DP05_0058MA,DP05_0058PEA,DP05_0058PMA,DP05_0059EA,DP05_0059MA,DP05_0059PEA,DP05_0059PMA,DP05_0060EA,DP05_0060MA,DP05_0060PMA,DP05_0060PEA,DP05_0061MA,DP05_0061EA,DP05_0061PEA,DP05_0061PMA,DP05_0062EA,DP05_0062MA,DP05_0062PMA,DP05_0062PEA,DP05_0063EA,DP05_0063MA,DP05_0063PEA,DP05_0063PMA,DP05_0064EA,DP05_0064MA,DP05_0064PMA,DP05_0064PEA,DP05_0065EA,DP05_0065MA,DP05_0065PMA,DP05_0065PEA,DP05_0066EA,DP05_0066MA,DP05_0066PMA,DP05_0066PEA,DP05_0067MA,DP05_0067EA,DP05_0067PEA,DP05_0067PMA,DP05_0068EA,DP05_0068MA,DP05_0068PEA,DP05_0068PMA,DP05_0069EA,DP05_0069MA,DP05_0069PEA,DP05_0069PMA,DP05_0070MA,DP05_0070EA,DP05_0070PEA,DP05_0070PMA,DP05_0071EA,DP05_0071MA,DP05_0071PMA,DP05_0071PEA,DP05_0072MA,DP05_0072EA,DP05_0072PMA,DP05_0072PEA,DP05_0073EA,DP05_0073MA,DP05_0073PMA,DP05_0073PEA,DP05_0074EA,DP05_0074MA,DP05_0074PMA,DP05_0074PEA,DP05_0075EA,DP05_0075MA,DP05_0075PMA,DP05_0075PEA,DP05_0076EA,DP05_0076MA,DP05_0076PMA,DP05_0076PEA,DP05_0077MA,DP05_0077EA,DP05_0077PEA,DP05_0077PMA,DP05_0078EA,DP05_0078MA,DP05_0078PEA,DP05_0078PMA,DP05_0079MA,DP05_0079EA,DP05_0079PEA,DP05_0079PMA,DP05_0080EA,DP05_0080MA,DP05_0080PEA,DP05_0080PMA,DP05_0081MA,DP05_0081EA,DP05_0081PMA,DP05_0081PEA,state,county,year
0,0500000US12119,97756,-555555555,97756,-888888888,50996,914,52.2,0.9,46760,914,47.8,0.9,1627,157,1.7,0.2,3352,682,3.4,0.7,1797,595,1.8,0.6,2887,992,3.0,2149,760,2.2,0.8,7576,1451,7.7,1.5,6016,1153,6.2,1.2,9230,1186,9.4,1.2,6341,1472,6.5,1.5,12161,1410,12.4,1.4,28484,939,29.1,1.0,14011,1223,14.3,1.3,2125,1029,2.2,1.1,63.7,0.4,-888888888,-888888888,89314,198,91.4,0.2,87593,838,89.6,0.9,54476,1771,55.7,1.8,44620,1282,45.6,1.3,89314,198,89314,-888888888,46948,670,52.6,0.7,42366,605,47.4,0.7,44620,1282,44620,-888888888,22332,981,50.0,1.2,22288,645,50.0,1.2,97756,-555555555,97756,-888888888,96914,621,99.1,0.6,842,621,0.9,0.6,96914,621,99.1,0.6,85270,1071,87.2,1.1,9519,636,9.7,0.7,265,226,0.3,0.2,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,330,426,0.3,0.4,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,118,174,0.1,0.2,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,1.0,889,-999999999.0,-999999999.0,1412,1.4,0.9,842,621,0.9,0.6,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,97756,-555555555,97756,-888888888,85893,978,87.9,1.0,9835,701,10.1,0.7,694,490,0.7,0.5,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,1705,859,1.7,0.9,97756,-555555555,97756,-888888888,5857,-555555555,6.0,-555555555.0,2643,724,2.7,0.7,1472,631,1.5,0.6,241,228,0.2,0.2,1501,764,1.5,0.8,91899,-555555555,94.0,-555555555.0,81156,193,83.0,0.2,9362,653,9.6,0.7,265,226,0.3,0.2,330,426,0.3,0.4,118,174,0.1,0.2,192,277,0.2,0.3,476,411,0.5,0.4,4,10,0.0,0.1,472,410,0.5,0.4,55982,3663,-888888888,-888888888,-999999999,"Sumter County, Florida",,*****,(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),,,,,,,,,,,,,,,,,,,,(X),,,,,,,,,,,(X),,,,,,,,,,,*****,,(X),,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,N,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,*****,,(X),,,,,,,,,,,,,N,N,N,N,N,N,N,N,,,,,,*****,(X),,,*****,*****,,,,,,,,,,,,,,,,,,,*****,*****,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),12,119,2011
1,0500000US12127,494804,-555555555,494804,-888888888,243067,888,49.1,0.2,251737,888,50.9,0.2,23937,479,4.8,0.1,24120,2796,4.9,0.6,27325,2778,5.5,0.6,30361,2029,6.1,31143,2023,6.3,0.4,50838,1541,10.3,0.3,54079,1704,10.9,0.3,74103,1531,15.0,0.3,38888,3194,7.9,0.6,33714,3158,6.8,0.6,54700,413,11.1,0.1,36838,1800,7.4,0.4,14758,1784,3.0,0.4,45.9,0.4,-888888888,-888888888,402654,255,81.4,0.1,381718,2523,77.1,0.5,125187,2278,25.3,0.5,106296,557,21.5,0.1,402654,255,402654,-888888888,194814,517,48.4,0.1,207840,492,51.6,0.1,106296,557,106296,-888888888,47540,358,44.7,0.2,58756,336,55.3,0.2,494804,-555555555,494804,-888888888,485281,2645,98.1,0.5,9523,2645,1.9,0.5,485281,2645,98.1,0.5,397274,4396,80.3,0.9,51680,1725,10.4,0.3,3206,2131,0.6,0.4,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,8940,755,1.8,0.2,4240,1623,0.9,0.3,1164,1241,0.2,0.3,1096,740,0.2,0.1,459,352,0.1,0.1,284,284,0.1,0.1,1096,1176,0.2,0.2,601,480,0.1,0.1,197,239,0.0,0.1,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,0.4,4603,-999999999.0,-999999999.0,23984,4.8,0.9,9523,2645,1.9,0.5,1623,792,0.3,0.2,1339,1081,0.3,0.2,988,642,0.2,0.1,308,327,0.1,0.1,494804,-555555555,494804,-888888888,404568,4737,81.8,1.0,55871,1644,11.3,0.3,6581,1956,1.3,0.4,10008,653,2.0,0.1,-999999999,-999999999,-999999999.0,-999999999.0,27895,4511,5.6,0.9,494804,-555555555,494804,-888888888,56719,-555555555,11.5,-555555555.0,11823,4232,2.4,0.9,28154,4753,5.7,1.0,4318,2142,0.9,0.4,12424,4142,2.5,0.8,438085,-555555555,88.5,-555555555.0,370014,1085,74.8,0.2,50668,1586,10.2,0.3,1560,1126,0.3,0.2,8621,483,1.7,0.1,197,239,0.0,0.1,1421,1158,0.3,0.2,5604,1736,1.1,0.4,1120,896,0.2,0.2,4484,1513,0.9,0.3,254988,587,-888888888,-888888888,-999999999,"Volusia County, Florida",,*****,(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),,,,,,,,,,,,,,,,,,,,(X),,,,,,,,,,,(X),,,,,,,,,,,*****,,(X),,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,*****,,(X),,,,,,,,,,,,,,,,,N,N,N,N,,,,,,*****,(X),,,*****,*****,,,,,,,,,,,,,,,,,,,*****,*****,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),12,127,2011
2,0500000US13013,69912,-555555555,69912,-888888888,36069,1131,51.6,1.6,33843,1131,48.4,1.6,4305,888,6.2,1.3,6580,1207,9.4,1.7,6177,1738,8.8,2.5,4828,1313,6.9,2697,745,3.9,1.1,11330,1151,16.2,1.6,11463,1163,16.4,1.7,9276,1347,13.3,1.9,3463,1057,5.0,1.5,3403,994,4.9,1.4,3964,803,5.7,1.1,1960,618,2.8,0.9,466,349,0.7,0.5,33.9,2.5,-888888888,-888888888,50367,1273,72.0,1.8,47476,1762,67.9,2.5,8235,1134,11.8,1.6,6390,895,9.1,1.3,50367,1273,50367,-888888888,24842,961,49.3,1.6,25525,1071,50.7,1.6,6390,895,6390,-888888888,3033,495,47.5,4.8,3357,586,52.5,4.8,69912,-555555555,69912,-888888888,69060,826,98.8,1.2,852,826,1.2,1.2,69060,826,98.8,1.2,57110,1911,81.7,2.7,8580,1426,12.3,2.0,472,661,0.7,0.9,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,2019,1279,2.9,1.8,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,0,225,0.0,0.3,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,1.9,821,-999999999.0,-999999999.0,879,1.3,1.2,852,826,1.2,1.2,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,69912,-555555555,69912,-888888888,57566,2022,82.3,2.9,9261,1407,13.2,2.0,1161,1003,1.7,1.4,2182,1235,3.1,1.8,-999999999,-999999999,-999999999.0,-999999999.0,879,821,1.3,1.2,69912,-555555555,69912,-888888888,6591,1152,9.4,1.6,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,63321,1152,90.6,1.6,52053,2255,74.5,3.2,8125,1350,11.6,1.9,207,341,0.3,0.5,2019,1279,2.9,1.8,0,225,0.0,0.3,65,109,0.1,0.2,852,826,1.2,1.2,0,225,0.0,0.3,852,826,1.2,1.2,26140,998,-888888888,-888888888,-999999999,"Barrow County, Georgia",,*****,(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),,,,,,,,,,,,,,,,,,,,(X),,,,,,,,,,,(X),,,,,,,,,,,*****,,(X),,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,N,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,*****,,(X),,,,,,,,,,,,,,,,,N,N,N,N,,,,,,*****,(X),,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),13,013,2011
3,0500000US13015,100421,-555555555,100421,-888888888,49063,864,48.9,0.9,51358,864,51.1,0.9,7163,761,7.1,0.8,7205,1756,7.2,1.7,8188,1424,8.2,1.4,7370,1356,7.3,6768,1477,6.7,1.5,11574,670,11.5,0.7,14809,863,14.7,0.9,14910,1272,14.8,1.3,6458,1150,6.4,1.1,5123,1060,5.1,1.1,6610,528,6.6,0.5,3485,412,3.5,0.4,758,400,0.8,0.4,36.9,1.8,-888888888,-888888888,73931,262,73.6,0.3,68587,1618,68.3,1.6,13870,976,13.8,1.0,10853,637,10.8,0.6,73931,262,73931,-888888888,36546,378,49.4,0.5,37385,339,50.6,0.5,10853,637,10853,-888888888,4966,414,45.8,1.6,5887,283,54.2,1.6,100421,-555555555,100421,-888888888,97413,1431,97.0,1.4,3008,1431,3.0,1.4,97413,1431,97.0,1.4,85867,1455,85.5,1.4,9846,1297,9.8,1.3,566,597,0.6,0.6,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,401,270,0.4,0.3,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,36,68,0.0,0.1,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,1.4,838,-999999999.0,-999999999.0,697,0.7,0.8,3008,1431,3.0,1.4,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,100421,-555555555,100421,-888888888,88829,1558,88.5,1.6,11981,1077,11.9,1.1,860,702,0.9,0.7,1458,773,1.5,0.8,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,100421,-555555555,100421,-888888888,7944,-555555555,7.9,-555555555.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,92477,-555555555,92.1,-555555555.0,79426,225,79.1,0.2,9846,1297,9.8,1.3,362,493,0.4,0.5,401,270,0.4,0.3,36,68,0.0,0.1,0,225,0.0,0.2,2406,1253,2.4,1.2,0,225,0.0,0.2,2406,1253,2.4,1.2,40105,173,-888888888,-888888888,-999999999,"Bartow County, Georgia",,*****,(X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),,,,,,,,,,,,,,,,,,,,(X),,,,,,,,,,,(X),,,,,,,,,,,*****,,(X),,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,N,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,*****,,(X),,,,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,,*****,(X),,,*****,*****,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,*****,*****,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(X),(X),13,015,2011
